X,Y,Name,description,HCI_CODE,HCI_NAME,LICENCE_TYPE,HCI_TEL,POSTAL_CD,ADDR_TYPE,BLK_HSE_NO,FLOOR_NO,UNIT_NO,STREET_NAME,BUILDING_NAME,CLINIC_PROGRAMME_CODE,X_COORDINATE,Y_COORDINATE,INC_CRC,FMEL_UPD_D,Field_16,Field_10,Field_11,Field_12,Field_13,Field_14,Field_15,Field_8,Field_9,Field_6,Field_7,Field_4,Field_5,Field_2,Field_3,Field_1
103.73056069188,1.34750822879295,kml_347,,9404536,EASTERN CLINIC & SURGERY PTE LTD,MD,65631206,600318,A,318,01,48,JURONG EAST STREET 31,,"CDMP,CHAS,ISP",16564.1803619,36626.37088443,D5FBE9DC9903325E,20190213130534,20190213130534,JURONG EAST STREET 31,,"CDMP,CHAS,ISP",16564.1803619,36626.37088443,D5FBE9DC9903325E,01,48,A,318,65631206,600318,EASTERN CLINIC & SURGERY PTE LTD,MD,9404536
103.735622181592,1.34485611221062,kml_348,,9400455,EASTERN CLINIC AND DENTAL SURGERY,MD,65622941,600303,A,303,01,92,JURONG EAST ST 32,,"CDMP,CHAS",17127.45718723,36333.08977075,E25C611B9A7D9FF6,20190213130534,20190213130534,JURONG EAST ST 32,,"CDMP,CHAS",17127.45718723,36333.08977075,E25C611B9A7D9FF6,01,92,A,303,65622941,600303,EASTERN CLINIC AND DENTAL SURGERY,MD,9400455
103.71842993374,1.34902708947199,kml_349,,9404526,JW Corporation Clinic Pte Ltd,MD,65646745,640507,A,507,01,156,Jurong West Street 52,,"CDMP,CHAS,ISP",15214.16702571,36794.37935138,38D3E3DB73D867C8,20190213130534,20190213130534,Jurong West Street 52,,"CDMP,CHAS,ISP",15214.16702571,36794.37935138,38D3E3DB73D867C8,01,156,A,507,65646745,640507,JW Corporation Clinic Pte Ltd,MD,9404526
103.815580869089,1.45603699743209,kml_350,,9403620,Jane & Lee Sembawang Family Clinic,MD,68537677,750483,A,483,01,23,Admiralty Link,,"CDMP,CHAS,ISP",26026.08049898,48626.6995924,75C6A211EDF049A7,20190213130534,20190213130534,Admiralty Link,,"CDMP,CHAS,ISP",26026.08049898,48626.6995924,75C6A211EDF049A7,01,23,A,483,68537677,750483,Jane & Lee Sembawang Family Clinic,MD,9403620
103.844226252968,1.32214655194186,kml_351,,18M0070,Jireh Heart centre,MC,69096221,329563,B,38,06,63,IRRAWADDY ROAD,Mount Elizabeth Novena Specialist Centre,CHAS,29213.91562216,33821.76799536,A053A3232AA64989,20190213130534,20190213130534,IRRAWADDY ROAD,Mount Elizabeth Novena Specialist Centre,CHAS,29213.91562216,33821.76799536,A053A3232AA64989,06,63,B,38,69096221,329563,Jireh Heart centre,MC,18M0070
103.888536901518,1.36298113879038,kml_352,,9405205,Joash Family Clinic & Surgery,MD,62827371,534767,A,1030,,,UPPER SERANGOON ROAD,,"CDMP,CHAS,ISP",34145.14898436,38337.11553832,5CA9AB2F1CF355C1,20190213130534,20190213130534,UPPER SERANGOON ROAD,,"CDMP,CHAS,ISP",34145.14898436,38337.11553832,5CA9AB2F1CF355C1,,,A,1030,62827371,534767,Joash Family Clinic & Surgery,MD,9405205
103.932787707033,1.34943750949191,kml_353,,9404224,JoyHealth Medical Clinic & Surgery,MD,67811868,520825,A,825,01,50,Tampines Street 81,,"CDMP,CHAS,ISP",39069.80786809,36839.685892,BF1FCF68756DF36B,20190213130534,20190213130534,Tampines Street 81,,"CDMP,CHAS,ISP",39069.80786809,36839.685892,BF1FCF68756DF36B,01,50,A,825,67811868,520825,JoyHealth Medical Clinic & Surgery,MD,9404224
103.914145075391,1.3320509461928,kml_354,,9400803,K L TAY CLINIC & SURGERY,MD,64481630,470632,A,632,01,822,BEDOK RESERVOIR RD,,"CDMP,CHAS,ISP",36995.15224481,34917.08989943,4A6F91769FA54FC8,20190213130534,20190213130534,BEDOK RESERVOIR RD,,"CDMP,CHAS,ISP",36995.15224481,34917.08989943,4A6F91769FA54FC8,01,822,A,632,64481630,470632,K L TAY CLINIC & SURGERY,MD,9400803
103.85213030789,1.28385590692577,kml_355,,9404823,K N CHIN & ASSOCIATES PTE LTD,MD,65389533,048621,B,24,02,18,RAFFLES PLACE,CLIFFORD CENTRE,"CDMP,CHAS,ISP",30093.58994676,29587.79072099,B5EFCEDD80A29D32,20190213130534,20190213130534,RAFFLES PLACE,CLIFFORD CENTRE,"CDMP,CHAS,ISP",30093.58994676,29587.79072099,B5EFCEDD80A29D32,02,18,B,24,65389533,048621,K N CHIN & ASSOCIATES PTE LTD,MD,9404823
103.859014406987,1.29593189474123,kml_356,,9403350,K N CHIN & ASSOCIATES PTE LTD Medical Practice,MD,63372522,038983,B,3,02,400,TEMASEK BOULEVARD,SUNTEC CITY MALL,"CDMP,CHAS,ISP",30859.71977217,30923.09790327,0F18873C6E89069C,20190213130534,20190213130534,TEMASEK BOULEVARD,SUNTEC CITY MALL,"CDMP,CHAS,ISP",30859.71977217,30923.09790327,0F18873C6E89069C,02,400,B,3,63372522,038983,K N CHIN & ASSOCIATES PTE LTD Medical Practice,MD,9403350
103.941978174961,1.37860239755804,kml_357,,9400784,K. B. TAN CLINIC & LASER SURGERY,MD,65839091,510625,A,625,01,310,ELIAS RD,Elias Mall,"CDMP,CHAS,ISP",40092.46036889,40064.64018729,C51C5905F417C36E,20190213130534,20190213130534,ELIAS RD,Elias Mall,"CDMP,CHAS,ISP",40092.46036889,40064.64018729,C51C5905F417C36E,01,310,A,625,65839091,510625,K. B. TAN CLINIC & LASER SURGERY,MD,9400784
103.869914603946,1.32066445659415,kml_358,,9403008,KALLANG BAHRU FAMILY CLINIC PTE. LTD.,MD,62950010,330066,A,66,01,485,KALLANG BAHRU,,"CDMP,CHAS,ISP",32072.77623295,33657.91284059,96AAA2801786F2F2,20190213130534,20190213130534,KALLANG BAHRU,,"CDMP,CHAS,ISP",32072.77623295,33657.91284059,96AAA2801786F2F2,01,485,A,66,62950010,330066,KALLANG BAHRU FAMILY CLINIC PTE. LTD.,MD,9403008
103.751790332685,1.34866680951042,kml_359,,9400817,KANG AN CLINIC PTE LTD,MD,65664856,650644,A,644,01,70,BT BATOK CENTRAL,,"CDMP,CHAS,ISP",18926.81139372,36754.39156139,56C4A128D00AA8FF,20190213130534,20190213130534,BT BATOK CENTRAL,,"CDMP,CHAS,ISP",18926.81139372,36754.39156139,56C4A128D00AA8FF,01,70,A,644,65664856,650644,KANG AN CLINIC PTE LTD,MD,9400817
103.872803203966,1.39598696922427,kml_360,,11C0114,KANG CLINIC,MD,64811044,799453,B,229,,,JALAN KAYU,,"CDMP,CHAS,ISP",32394.11289207,41986.69901396,65CBC2B6DAB83118,20190213130534,20190213130534,JALAN KAYU,,"CDMP,CHAS,ISP",32394.11289207,41986.69901396,65CBC2B6DAB83118,,,B,229,64811044,799453,KANG CLINIC,MD,11C0114
103.826785447839,1.28569742860668,kml_361,,9403177,KAO & TAN FAMILY MEDICAL CENTRE & SURGERY PTE LTD,MD,62727880,164018,A,18,02,03,JLN MEMBINA,,"CDMP,CHAS,ISP",27272.91702844,29791.40992481,6004B0BE72845E99,20190213130534,20190213130534,JLN MEMBINA,,"CDMP,CHAS,ISP",27272.91702844,29791.40992481,6004B0BE72845E99,02,03,A,18,62727880,164018,KAO & TAN FAMILY MEDICAL CENTRE & SURGERY PTE LTD,MD,9403177
103.934477897558,1.35536454222901,kml_362,,9403911,KARRI FAMILY CLINIC,MD,67850311,521866,A,866A,03,05,TAMPINES ST 83,TAMPINES CENTRAL COMMUNITY COMPLEX,"CDMP,CHAS,ISP",39257.88022474,37495.07566797,0DBD9F87D9A182DA,20190213130534,20190213130534,TAMPINES ST 83,TAMPINES CENTRAL COMMUNITY COMPLEX,"CDMP,CHAS,ISP",39257.88022474,37495.07566797,0DBD9F87D9A182DA,03,05,A,866A,67850311,521866,KARRI FAMILY CLINIC,MD,9403911
103.83543933754,1.30516521414744,kml_363,,9403966,KC Ong Chest & Medical Clinic,MD,62351466,228510,B,3,12,03,Mount Elizabeth,Mount Elizabeth Medical Centre,"CDMP,CHAS,ISP",28236.02090344,31944.05636557,01D9874EB3306C59,20190213130534,20190213130534,Mount Elizabeth,Mount Elizabeth Medical Centre,"CDMP,CHAS,ISP",28236.02090344,31944.05636557,01D9874EB3306C59,12,03,B,3,62351466,228510,KC Ong Chest & Medical Clinic,MD,9403966
103.92996022996,1.33186656501132,kml_364,,9403555,KCS Medical Centre Pte Ltd,MD,64438322,460515,A,515,01,205,Bedok North Ave 2,,"CDMP,CHAS,ISP",38755.21745825,34896.76531157,E4A5045EB356BD74,20190213130534,20190213130534,Bedok North Ave 2,,"CDMP,CHAS,ISP",38755.21745825,34896.76531157,E4A5045EB356BD74,01,205,A,515,64438322,460515,KCS Medical Centre Pte Ltd,MD,9403555
103.74494935896,1.3840958723943,kml_365,,17M0091,KEAT HONG FAMILY MEDICINE CLINIC,MC,65606600,689687,B,2,03,02,CHOA CHU KANG LOOP,KEAT HONG COMMUNITY CLUB,"CDMP,CHAS",18165.63053499,40671.98819575,A892E46FD170DB56,20190213130534,20190213130534,CHOA CHU KANG LOOP,KEAT HONG COMMUNITY CLUB,"CDMP,CHAS",18165.63053499,40671.98819575,A892E46FD170DB56,03,02,B,2,65606600,689687,KEAT HONG FAMILY MEDICINE CLINIC,MC,17M0091
103.866118999331,1.36532952447209,kml_366,,9405798,KENSINGTON FAMILY CLINIC,MD,62884882,557265,B,14D,,,KENSINGTON PARK ROAD,SERANGOON GARDEN ESTATE,"CDMP,CHAS,ISP",31650.296594,38596.74246786,4C985A5979859E80,20190213130534,20190213130534,KENSINGTON PARK ROAD,SERANGOON GARDEN ESTATE,"CDMP,CHAS,ISP",31650.296594,38596.74246786,4C985A5979859E80,,,B,14D,62884882,557265,KENSINGTON FAMILY CLINIC,MD,9405798
103.819408460582,1.27740785896679,kml_367,,9403799,KEPPEL MEDICAL GROUP,MD,62700846,090009,A,9,01,139,TELOK BLANGAH CRESCENT,,"CDMP,CHAS,ISP",26451.91488991,28874.79543296,B65FED7DA83976BA,20190213130534,20190213130534,TELOK BLANGAH CRESCENT,,"CDMP,CHAS,ISP",26451.91488991,28874.79543296,B65FED7DA83976BA,01,139,A,9,62700846,090009,KEPPEL MEDICAL GROUP,MD,9403799
103.887787767312,1.36228493590194,kml_369,,9402149,KHOO CLINIC & SURGERY,MD,62880457,534737,B,998,,,UPPER SERANGOON RD,,"CDMP,CHAS,ISP",34061.78090824,38260.13097996,7F622C42EBA51462,20190213130534,20190213130534,UPPER SERANGOON RD,,"CDMP,CHAS,ISP",34061.78090824,38260.13097996,7F622C42EBA51462,,,B,998,62880457,534737,KHOO CLINIC & SURGERY,MD,9402149
103.839550061721,1.29892117711576,kml_370,,16C0161,KILLINEY MEDICAL CLINIC,MD,67362998,239522,B,61,,,KILLINEY ROAD,,CHAS,28693.50837129,31253.62368011,EEF51155E547D032,20190213130534,20190213130534,KILLINEY ROAD,,CHAS,28693.50837129,31253.62368011,EEF51155E547D032,,,B,61,67362998,239522,KILLINEY MEDICAL CLINIC,MD,16C0161
103.83250362737,1.28424655163417,kml_371,,9400850,KIM TIAN CLINIC,MD,62271612,160071,A,71,01,41,SENG POH ROAD,,"CDMP,CHAS,ISP",27909.30256654,29630.97853302,C78488D57B8B9ABC,20190213130534,20190213130534,SENG POH ROAD,,"CDMP,CHAS,ISP",27909.30256654,29630.97853302,C78488D57B8B9ABC,01,41,A,71,62271612,160071,KIM TIAN CLINIC,MD,9400850
103.829470015099,1.28253466924079,kml_372,,12C0215,KIM TIAN GREEN FAMILY CLINIC,MD,65702822,160126,A,126,01,06,KIM TIAN ROAD,,"CDMP,CHAS,ISP",27571.68639345,29441.68770841,6E39A1B990D7F768,20190213130534,20190213130534,KIM TIAN ROAD,,"CDMP,CHAS,ISP",27571.68639345,29441.68770841,6E39A1B990D7F768,01,06,A,126,65702822,160126,KIM TIAN GREEN FAMILY CLINIC,MD,12C0215
103.860912780811,1.30836526388985,kml_373,,15C0405,KING GEORGE'S MEDICAL CLINIC PTE LTD,MD,62939883,200803,A,803,01,144,KING GEORGE'S AVE,,"CDMP,CHAS",31070.97713194,32297.91824329,1D6D3BD4C90D4ACB,20190213130534,20190213130534,KING GEORGE'S AVE,,"CDMP,CHAS",31070.97713194,32297.91824329,1D6D3BD4C90D4ACB,01,144,A,803,62939883,200803,KING GEORGE'S MEDICAL CLINIC PTE LTD,MD,15C0405
103.847230717402,1.37040712114427,kml_374,,17M0028,KINGSLEY FAMILY CLINIC,MC,62650669,560704,A,704,01,2551,ANG MO KIO AVENUE 8,,"CDMP,CHAS",29548.25216842,39158.17688102,3CC173A35CB1CE7F,20190213130534,20190213130534,ANG MO KIO AVENUE 8,,"CDMP,CHAS",29548.25216842,39158.17688102,3CC173A35CB1CE7F,01,2551,A,704,62650669,560704,KINGSLEY FAMILY CLINIC,MC,17M0028
103.808242400061,1.28645354013154,kml_375,,14M0251,KL NG MEDICAL CLINIC PTE LTD,MC,62712554,150001,A,1,01,4530,JALAN BUKIT MERAH,,"CDMP,CHAS,ISP",25209.23133969,29875.02961868,04173A8B4D50CA7B,20190213130534,20190213130534,JALAN BUKIT MERAH,,"CDMP,CHAS,ISP",25209.23133969,29875.02961868,04173A8B4D50CA7B,01,4530,A,1,62712554,150001,KL NG MEDICAL CLINIC PTE LTD,MC,14M0251
103.872301458327,1.31480351435198,kml_376,,9402623,KO FAMILY CLINIC,MD,68421403,380018,A,18,01,1133,UPPER BOON KENG ROAD,,"CDMP,CHAS,ISP",32338.41968096,33009.8438305,0F284737E0E5EE9B,20190213130534,20190213130534,UPPER BOON KENG ROAD,,"CDMP,CHAS,ISP",32338.41968096,33009.8438305,0F284737E0E5EE9B,01,1133,A,18,68421403,380018,KO FAMILY CLINIC,MD,9402623
103.742824825687,1.34715255026952,kml_377,,9400864,KOH CLINIC & SURGERY,MD,65619938,650166,A,166,01,250,BUKIT BATOK WEST AVENUE 8,,"CDMP,CHAS,ISP",17929.04298929,36586.98760661,1C96646979069C05,20190213130534,20190213130534,BUKIT BATOK WEST AVENUE 8,,"CDMP,CHAS,ISP",17929.04298929,36586.98760661,1C96646979069C05,01,250,A,166,65619938,650166,KOH CLINIC & SURGERY,MD,9400864
103.938014036838,1.34719233083684,kml_378,,9400865,KOH CLINIC & SURGERY PTE LTD,MD,67822882,520801,A,801,01,269,TAMPINES AVE 4,,"CDMP,CHAS,ISP",39651.45163888,36591.44950089,944BE578CBC86975,20190213130534,20190213130534,TAMPINES AVE 4,,"CDMP,CHAS,ISP",39651.45163888,36591.44950089,944BE578CBC86975,01,269,A,801,67822882,520801,KOH CLINIC & SURGERY PTE LTD,MD,9400865
103.870134574381,1.35381198304475,kml_379,,9400869,KOH'S T & T CLINIC AND SURGERY PTE. LTD.,MD,63823103,550237,A,237,01,126,SERANGOON AVE 3,,"CDMP,CHAS,ISP",32097.20182992,37323.19774198,92E9D752360CCAF9,20190213130534,20190213130534,SERANGOON AVE 3,,"CDMP,CHAS,ISP",32097.20182992,37323.19774198,92E9D752360CCAF9,01,126,A,237,63823103,550237,KOH'S T & T CLINIC AND SURGERY PTE. LTD.,MD,9400869
103.885032498201,1.34010837600408,kml_380,,17C0291,KONG KIAN CLINIC,MD,62887101,534869,B,187,,,UPPER PAYA LEBAR ROAD,,"CDMP,CHAS",33755.20391682,35807.95245126,E42B0FEDDEA44A4A,20190213130534,20190213130534,UPPER PAYA LEBAR ROAD,,"CDMP,CHAS",33755.20391682,35807.95245126,E42B0FEDDEA44A4A,,,B,187,62887101,534869,KONG KIAN CLINIC,MD,17C0291
103.907133542286,1.3076363183755,kml_381,,9400814,Kai Clinic,MC,63441377,428920,B,223,,,EAST COAST ROAD,kiv,"CDMP,CHAS,ISP",36214.92077767,32217.41896666,E9D4D242EB584892,20190213130534,20190213130534,EAST COAST ROAD,kiv,"CDMP,CHAS,ISP",36214.92077767,32217.41896666,E9D4D242EB584892,,,B,223,63441377,428920,Kai Clinic,MC,9400814
103.960042188158,1.35436493798362,kml_382,,9403575,Kai Medical Clinic,MD,67891112,529284,B,5,02,05,Tampines Street 32,Tampines Mart,"CDMP,CHAS",42102.90461374,37384.67807051,F98A6E87F81D502F,20190213130534,20190213130534,Tampines Street 32,Tampines Mart,"CDMP,CHAS",42102.90461374,37384.67807051,F98A6E87F81D502F,02,05,B,5,67891112,529284,Kai Medical Clinic,MD,9403575
103.895551267298,1.30780276675294,kml_383,,16M0354,Katong Family Clinic Pte Ltd,MC,62034192,437050,B,263,01,03,TANJONG KATONG ROAD,SUITES@ KATONG,"CDMP,CHAS",34925.92003885,32235.78912053,D908CD78B2BF9EC1,20190213130534,20190213130534,TANJONG KATONG ROAD,SUITES@ KATONG,"CDMP,CHAS",34925.92003885,32235.78912053,D908CD78B2BF9EC1,01,03,B,263,62034192,437050,Katong Family Clinic Pte Ltd,MC,16M0354
103.89822067311,1.31811559243751,kml_384,,9400830,Kelinik Maju,MD,67422933,400414,A,414,01,60,Eunos Road 5,,"CDMP,CHAS,ISP",35222.97060614,33376.13664807,0B959D26FDC5CCE4,20190213130534,20190213130534,Eunos Road 5,,"CDMP,CHAS,ISP",35222.97060614,33376.13664807,0B959D26FDC5CCE4,01,60,A,414,67422933,400414,Kelinik Maju,MD,9400830
103.85464173345,1.34566284661202,kml_385,,9403838,Kenneth Loo Family Clinic,MD,62503660,570152,A,152,01,215,Bishan St 11,,"CDMP,CHAS,ISP",30373.03247774,36422.08711676,63A24111F95109AF,20190213130534,20190213130534,Bishan St 11,,"CDMP,CHAS,ISP",30373.03247774,36422.08711676,63A24111F95109AF,01,215,A,152,62503660,570152,Kenneth Loo Family Clinic,MD,9403838
103.882695851773,1.34560772183848,kml_386,,17M0111,Kensington Square Medical Clinic And Surgery,MC,69084391,537846,B,2,01,57,JALAN LOKAM,KENSINGTON SQUARE,"CDMP,CHAS",33495.1479386,36416.03687976,FB63F045F5450F39,20190213130534,20190213130534,JALAN LOKAM,KENSINGTON SQUARE,"CDMP,CHAS",33495.1479386,36416.03687976,FB63F045F5450F39,01,57,B,2,69084391,537846,Kensington Square Medical Clinic And Surgery,MC,17M0111
103.855103690664,1.36454170930926,kml_387,,11C0241,Ki Medical Clinic,MD,64554475,560416,A,416,01,975,ANG MO KIO AVENUE 10,,"CDMP,CHAS,ISP",30424.4244873,38509.61595566,68380F047E2A54EC,20190213130534,20190213130534,ANG MO KIO AVENUE 10,,"CDMP,CHAS,ISP",30424.4244873,38509.61595566,68380F047E2A54EC,01,975,A,416,64554475,560416,Ki Medical Clinic,MD,11C0241
103.851778402295,1.33501332560942,kml_388,,11C0010,Kin Mun Clinic,MC,62566353,310066,A,66,#01,311/313,LORONG 4 TOA PAYOH,,"CDMP,CHAS",30054.38409987,35244.51490293,46B30DFF362ACDF7,20190213130534,20190213130534,LORONG 4 TOA PAYOH,,"CDMP,CHAS",30054.38409987,35244.51490293,46B30DFF362ACDF7,#01,311/313,A,66,62566353,310066,Kin Mun Clinic,MC,11C0010
103.837605236392,1.43611425443645,kml_389,,9404321,Kong Clinic & Surgery Pte Ltd,MD,67521401,760293,A,293,01,223,Yishun St 22,,"CDMP,CHAS,ISP",28477.03965168,46423.73526203,1AEF2C46CD0A570F,20190213130534,20190213130534,Yishun St 22,,"CDMP,CHAS,ISP",28477.03965168,46423.73526203,1AEF2C46CD0A570F,01,223,A,293,67521401,760293,Kong Clinic & Surgery Pte Ltd,MD,9404321
103.814352117212,1.28879800624276,kml_390,,9400885,L & H POLYCLINIC AND SURGERY,MD,64744544,150059,A,59,01,543,LENGKOK BAHRU,,"CDMP,CHAS,ISP",25889.19357288,30134.26270122,FB1CFDF7011F4FF7,20190213130534,20190213130534,LENGKOK BAHRU,,"CDMP,CHAS,ISP",25889.19357288,30134.26270122,FB1CFDF7011F4FF7,01,543,A,59,64744544,150059,L & H POLYCLINIC AND SURGERY,MD,9400885
103.83640721143,1.35286373397832,kml_391,,9400886,L & L FAMILY MEDICINE CLINIC,MD,64588001,575585,B,6,01,07,SIN MING ROAD,SIN MING PLAZA TOWER 2,"CDMP,CHAS,ISP",28343.72979591,37218.31433553,31EBB841D8AC071C,20190213130534,20190213130534,SIN MING ROAD,SIN MING PLAZA TOWER 2,"CDMP,CHAS,ISP",28343.72979591,37218.31433553,31EBB841D8AC071C,01,07,B,6,64588001,575585,L & L FAMILY MEDICINE CLINIC,MD,9400886
103.842029779252,1.2874030082089,kml_392,,16M0104,L&G Medical Clinic,MC,62508438,160051,A,51,01,75,CHIN SWEE ROAD,,"CDMP,CHAS",28969.48315991,29980.0047674,57204D5B12947C58,20190213130534,20190213130534,CHIN SWEE ROAD,,"CDMP,CHAS",28969.48315991,29980.0047674,57204D5B12947C58,01,75,A,51,62508438,160051,L&G Medical Clinic,MC,16M0104
103.766131307482,1.30369753962251,kml_393,,9405424,L'ving Vine Medical & Wellness Clinic,MD,67777442,127371,B,154,01,84/85,WEST COAST ROAD,WEST COAST PLAZA,"CDMP,CHAS,ISP",20522.66849744,31781.86818974,0344EB44256EF3A6,20190213130534,20190213130534,WEST COAST ROAD,WEST COAST PLAZA,"CDMP,CHAS,ISP",20522.66849744,31781.86818974,0344EB44256EF3A6,01,84/85,B,154,67777442,127371,L'ving Vine Medical & Wellness Clinic,MD,9405424
103.752496875132,1.34681845431119,kml_394,,9400895,LAI MEDICAL CLINIC PTE LTD,MD,65632935,650213,A,213,01,209,BT BATOK ST 21,,"CDMP,CHAS,ISP",19005.43502393,36550.00712241,56650D6499A4EF56,20190213130534,20190213130534,BT BATOK ST 21,,"CDMP,CHAS,ISP",19005.43502393,36550.00712241,56650D6499A4EF56,01,209,A,213,65632935,650213,LAI MEDICAL CLINIC PTE LTD,MD,9400895
103.860912780811,1.30836526388985,kml_395,,9400908,LAVENDER MEDICAL CLINIC & SURGERY PTE LTD,MD,62916631,200803,A,803,01,186,KING GEORGE'S AVENUE,,"CDMP,CHAS,ISP",31070.97713194,32297.91824329,1D6D3BD46F763A04,20190213130534,20190213130534,KING GEORGE'S AVENUE,,"CDMP,CHAS,ISP",31070.97713194,32297.91824329,1D6D3BD46F763A04,01,186,A,803,62916631,200803,LAVENDER MEDICAL CLINIC & SURGERY PTE LTD,MD,9400908
103.764927758834,1.31251305739568,kml_396,,14M0014,LC Clinic Medical Surgery Aesthetics,MC,64640932,120446,A,446,01,191,CLEMENTI AVENUE 3,,"CDMP,CHAS,ISP",20388.75098162,32756.64709195,DB93E7374B5A2AB8,20190213130534,20190213130534,CLEMENTI AVENUE 3,,"CDMP,CHAS,ISP",20388.75098162,32756.64709195,DB93E7374B5A2AB8,01,191,A,446,64640932,120446,LC Clinic Medical Surgery Aesthetics,MC,14M0014
103.751230683361,1.36134370364268,kml_397,,9401990,LEE & KOH FAMILY CLINIC,MD,66653323,650359,A,359,01,389,BUKIT BATOK ST 31,,"CDMP,CHAS,ISP",18864.57612114,38156.14141732,A60EF7742BD92DAD,20190213130534,20190213130534,BUKIT BATOK ST 31,,"CDMP,CHAS,ISP",18864.57612114,38156.14141732,A60EF7742BD92DAD,01,389,A,359,66653323,650359,LEE & KOH FAMILY CLINIC,MD,9401990
103.887943886651,1.32454761116775,kml_398,,9402188,LEE & TAN FAMILY CLINIC AND SURGERY,MD,67456877,370072,A,72,01,03,CIRCUIT RD,,"CDMP,CHAS,ISP",34079.2484103,34087.32908418,AD42846B498ED2EE,20190213130534,20190213130534,CIRCUIT RD,,"CDMP,CHAS,ISP",34079.2484103,34087.32908418,AD42846B498ED2EE,01,03,A,72,67456877,370072,LEE & TAN FAMILY CLINIC AND SURGERY,MD,9402188
103.937343348132,1.32919868633173,kml_399,,9400920,LEE CLINIC,MD,62418827,460123,A,123,01,156,BEDOK NORTH ST 2,,"CDMP,CHAS,ISP",39576.89557166,34601.79793826,4F4C861C87FAC741,20190213130534,20190213130534,BEDOK NORTH ST 2,,"CDMP,CHAS,ISP",39576.89557166,34601.79793826,4F4C861C87FAC741,01,156,A,123,62418827,460123,LEE CLINIC,MD,9400920
103.850224901617,1.37485973000549,kml_400,,9400921,LEE CLINIC AND SURGERY,MD,64539428,560505,A,505,01,2684,ANG MO KIO AVE 8,,"CDMP,CHAS,ISP",29881.46507631,39650.52592287,CA38EB774A514CB9,20190213130534,20190213130534,ANG MO KIO AVE 8,,"CDMP,CHAS,ISP",29881.46507631,39650.52592287,CA38EB774A514CB9,01,2684,A,505,64539428,560505,LEE CLINIC AND SURGERY,MD,9400921
103.766817400699,1.31509668516835,kml_401,,14C0242,LEE CLINIC PTE LTD,MD,67784608,120325,A,325,01,139,CLEMENTI AVE 5,,"CDMP,CHAS",20599.05789644,33042.32591723,CB8724AF481773F2,20190213130534,20190213130534,CLEMENTI AVE 5,,"CDMP,CHAS",20599.05789644,33042.32591723,CB8724AF481773F2,01,139,A,325,67784608,120325,LEE CLINIC PTE LTD,MD,14C0242
103.697732090659,1.34874357156987,kml_402,,9405271,LEE FAMILY CLINIC PTE. LTD.,MD,67940217,640762,A,762,02,262,JURONG WEST STREET 75,GEK POH SHOPPING CENTRE,"CDMP,CHAS,ISP",12910.720738,36763.1478772,73068DF3537B2A54,20190213130534,20190213130534,JURONG WEST STREET 75,GEK POH SHOPPING CENTRE,"CDMP,CHAS,ISP",12910.720738,36763.1478772,73068DF3537B2A54,02,262,A,762,67940217,640762,LEE FAMILY CLINIC PTE. LTD.,MD,9405271
103.815318433238,1.28907506818611,kml_403,,9403734,LEONG CLINIC,MD,64760572,152063,A,63B,01,366,LENGKOK BAHRU,,"CDMP,CHAS,ISP",25996.73662707,30164.89801719,51486FD4595648D1,20190213130534,20190213130534,LENGKOK BAHRU,,"CDMP,CHAS,ISP",25996.73662707,30164.89801719,51486FD4595648D1,01,366,A,63B,64760572,152063,LEONG CLINIC,MD,9403734
103.921920969942,1.31195100186925,kml_405,,17C0037,LIANG CLINIC,MD,62415944,459059,B,695D,,,EAST COAST ROAD,,CHAS,37860.60872888,32694.56827459,2FEBE31B245FBF06,20190213130534,20190213130534,EAST COAST ROAD,,CHAS,37860.60872888,32694.56827459,2FEBE31B245FBF06,,,B,695D,62415944,459059,LIANG CLINIC,MD,17C0037
103.821532226324,1.28513427063832,kml_406,,9400952,LIEW CLINIC & SURGERY,MD,62707471,151116,A,116,01,223,BT MERAH VIEW,,"CDMP,CHAS,ISP",26688.27699966,29729.14090343,C49F18FA625A40EC,20190213130534,20190213130534,BT MERAH VIEW,,"CDMP,CHAS,ISP",26688.27699966,29729.14090343,C49F18FA625A40EC,01,223,A,116,62707471,151116,LIEW CLINIC & SURGERY,MD,9400952
103.846516327213,1.37145809323897,kml_407,,15C0418,LIFE FAMILY CLINIC,MD,64563535,560713,A,713,01,4052,ANG MO KIO AVE 6,,"CDMP,CHAS",29468.74855711,39274.38762637,5B3DD6DEC4E85F1B,20190213130534,20190213130534,ANG MO KIO AVE 6,,"CDMP,CHAS",29468.74855711,39274.38762637,5B3DD6DEC4E85F1B,01,4052,A,713,64563535,560713,LIFE FAMILY CLINIC,MD,15C0418
103.744139113686,1.38567272097282,kml_408,,16M0326,LIFE FAMILY CLINIC,MC,67669119,689810,B,10,01,28/29,CHOA CHU KANG AVENUE 4,CHOA CHU KANG MRT STATION,"CDMP,CHAS",18075.46699384,40846.3516983,277C555DF7C9BF48,20190213130534,20190213130534,CHOA CHU KANG AVENUE 4,CHOA CHU KANG MRT STATION,"CDMP,CHAS",18075.46699384,40846.3516983,277C555DF7C9BF48,01,28/29,B,10,67669119,689810,LIFE FAMILY CLINIC,MC,16M0326
